,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
544,2009,NBA,1,25,OKC,Rodrigue Beaubois,21.127,G,gp,,2010.0,2013.0,182.0,15.9,7.1,1.9,2.1,0.7,0.3,0.439,0.5,0.325,0.81,4.8,0.079
545,2009,NBA,1,26,CHI,Taj Gibson,24.006999999999998,F,us,University of Southern California,2010.0,2018.0,667.0,26.1,9.7,6.4,1.0,0.6,1.2,0.506,0.511,0.157,0.703,44.8,0.124
546,2009,NBA,1,27,MEM,DeMarre Carroll,22.339000000000002,F,us,University of Missouri,2010.0,2018.0,487.0,24.0,8.9,4.2,1.3,1.0,0.3,0.436,0.489,0.364,0.738,26.1,0.107
547,2009,NBA,1,28,MIN,Wayne Ellington,21.245,G,us,University of North Carolina,2010.0,2018.0,592.0,21.0,8.0,2.2,1.1,0.5,0.1,0.41100000000000003,0.44299999999999995,0.381,0.851,15.2,0.059000000000000004
548,2009,NBA,1,29,LAL,Toney Douglas,23.107,G,us,Florida State University,2010.0,2017.0,394.0,19.1,7.6,2.2,2.3,0.9,0.1,0.40399999999999997,0.44799999999999995,0.354,0.8240000000000001,12.1,0.077
549,2009,NBA,1,30,CLE,Christian Eyenga,20.008,F,cd,,2011.0,2012.0,51.0,20.6,6.3,2.7,0.8,0.7,0.6,0.41100000000000003,0.46399999999999997,0.27699999999999997,0.611,-0.4,-0.02
550,2009,NBA,2,31,SAC,Jeff Pendergraph,22.063000000000002,F,us,Arizona State University,2010.0,2016.0,237.0,9.8,2.9,2.7,0.4,0.2,0.3,0.5529999999999999,0.5539999999999999,0.4,0.7759999999999999,6.3,0.131
551,2009,NBA,2,32,WAS,Jermaine Taylor,22.205,G,us,University of Central Florida,2010.0,2011.0,65.0,12.1,5.4,1.7,0.7,0.4,0.1,0.441,0.484,0.284,0.73,0.2,0.013999999999999999
552,2009,NBA,2,33,POR,Dante Cunningham,22.07,F,us,Villanova University,2010.0,2018.0,651.0,21.4,6.1,3.8,0.7,0.7,0.5,0.469,0.494,0.332,0.645,23.0,0.079
553,2009,NBA,2,34,DEN,Sergio Llull,21.228,G,es,,,,,,,,,,,,,,,,
554,2009,NBA,2,35,DET,DaJuan Summers,21.158,F,us,Georgetown University,2010.0,2013.0,83.0,9.9,3.3,1.0,0.3,0.2,0.1,0.384,0.392,0.36700000000000005,0.642,-0.1,-0.008
555,2009,NBA,2,36,MEM,Sam Young,24.03,F,us,University of Pittsburgh,2010.0,2013.0,249.0,15.9,5.8,2.3,0.7,0.5,0.2,0.442,0.46799999999999997,0.28,0.742,5.2,0.063
556,2009,NBA,2,37,SAS,DeJuan Blair,20.069000000000003,F-C,us,University of Pittsburgh,2010.0,2016.0,424.0,16.6,6.8,5.1,0.8,0.7,0.3,0.524,0.526,0.0,0.608,19.0,0.129
557,2009,NBA,2,38,POR,Jon Brockman,22.103,F,us,University of Washington,2010.0,2012.0,150.0,10.5,2.1,3.1,0.3,0.2,0.1,0.488,0.49,0.0,0.618,3.7,0.113
558,2009,NBA,2,39,DET,Jonas Jerebko,22.121,F,se,,2010.0,2018.0,562.0,18.0,6.2,4.0,0.8,0.5,0.2,0.457,0.502,0.363,0.7659999999999999,22.4,0.107
559,2009,NBA,2,40,CHA,Derrick Brown,21.296,F,us,Xavier University,2010.0,2012.0,171.0,14.9,5.2,2.4,0.7,0.5,0.2,0.515,0.528,0.317,0.637,4.5,0.085
562,2009,NBA,2,41,MIL,Jodie Meeks,21.314,G,us,University of Kentucky,2010.0,2018.0,531.0,22.6,9.3,2.1,1.1,0.8,0.1,0.418,0.469,0.37200000000000005,0.879,24.0,0.096
563,2009,NBA,2,42,LAL,Patrick Beverley,20.352999999999998,G,us,University of Arkansas,2013.0,2018.0,302.0,28.6,9.4,4.1,3.4,1.3,0.4,0.413,0.457,0.376,0.767,19.9,0.111
564,2009,NBA,2,43,MIA,Marcus Thornton,22.026,G,us,Louisiana State University,2010.0,2017.0,483.0,23.4,11.9,2.8,1.4,0.8,0.1,0.425,0.47100000000000003,0.358,0.83,20.0,0.085
565,2009,NBA,2,44,DET,Chase Budinger,21.039,F,us,University of Arizona,2010.0,2016.0,407.0,19.7,7.9,3.0,1.2,0.5,0.2,0.43,0.486,0.35200000000000004,0.797,13.9,0.083
566,2009,NBA,2,45,MIN,Nick Calathes,20.143,G,us,University of Florida,2014.0,2015.0,129.0,15.6,4.6,1.9,2.7,1.0,0.1,0.441,0.47600000000000003,0.28800000000000003,0.581,2.6,0.063
567,2009,NBA,2,46,CLE,Danny Green,22.009,G-F,us,University of North Carolina,2010.0,2018.0,540.0,25.1,8.8,3.4,1.6,1.0,0.8,0.418,0.45399999999999996,0.395,0.815,33.3,0.11800000000000001
568,2009,NBA,2,47,MIN,Henk Norel,21.287,F-C,nl,,,,,,,,,,,,,,,,
569,2009,NBA,2,48,PHO,Taylor Griffin,23.074,F,us,University of Oklahoma,2010.0,2010.0,8.0,4.0,1.3,0.3,0.1,0.0,0.3,0.4,0.5,0.0,0.5,0.0,-0.039
570,2009,NBA,2,49,ATL,Sergiy Gladyr,19.256,G,ua,,,,,,,,,,,,,,,,
571,2009,NBA,2,50,UTA,Goran Suton,,,,Michigan State University,,,,,,,,,,,,,,,
572,2009,NBA,2,51,SAS,Jack McClinton,,,,University of Miami,,,,,,,,,,,,,,,
573,2009,NBA,2,52,IND,A.J. Price,22.267,G,us,University of Connecticut,2010.0,2015.0,261.0,15.1,5.8,1.4,2.2,0.5,0.0,0.38,0.439,0.316,0.742,4.7,0.057999999999999996
574,2009,NBA,2,53,SAS,Nando De Colo,22.008000000000003,G,fr,,2013.0,2014.0,119.0,11.9,3.8,1.8,1.7,0.5,0.1,0.429,0.46299999999999997,0.363,0.835,2.4,0.081
575,2009,NBA,2,54,CHA,Robert Vaden,,,,University of Alabama at Birmingham,,,,,,,,,,,,,,,
576,2009,NBA,2,55,POR,Patrick Mills,20.323,G,au,Saint Mary's College of California,2010.0,2018.0,523.0,18.3,8.2,1.6,2.3,0.6,0.1,0.43200000000000005,0.47700000000000004,0.39,0.848,24.0,0.12
577,2009,NBA,2,56,DAL,Ahmad Nivins,,,,Saint Joseph's University,,,,,,,,,,,,,,,
578,2009,NBA,2,57,PHO,Emir Preldzic,21.298000000000002,F-G,ba,,,,,,,,,,,,,,,,
579,2009,NBA,2,58,BOS,Lester Hudson,24.328000000000003,G,us,University of Tennessee at Martin,2010.0,2015.0,57.0,10.4,4.7,1.4,1.2,0.6,0.1,0.375,0.441,0.27699999999999997,0.8059999999999999,0.2,0.016
580,2009,NBA,2,59,LAL,Chinemelu Elonu,22.112,C-F,ng,Texas A&M University,,,,,,,,,,,,,,,
581,2009,NBA,2,60,MIA,Robert Dozier,,,,University of Memphis,,,,,,,,,,,,,,,
584,2008,NBA,1,1,CHI,Derrick Rose,19.27,G,us,University of Memphis,2009.0,2018.0,495.0,33.8,18.9,3.6,5.7,0.8,0.4,0.451,0.479,0.29600000000000004,0.8220000000000001,34.2,0.098
585,2008,NBA,1,2,MIA,Michael Beasley,19.173,F,us,Kansas State University,2009.0,2018.0,583.0,23.4,12.7,4.8,1.3,0.6,0.5,0.46399999999999997,0.48,0.35200000000000004,0.76,15.3,0.054000000000000006
586,2008,NBA,1,3,MIN,O.J. Mayo,20.239,G,us,University of Southern California,2009.0,2016.0,547.0,30.9,13.8,3.1,2.9,1.0,0.3,0.429,0.45899999999999996,0.373,0.82,21.8,0.062
587,2008,NBA,1,4,SEA,Russell Westbrook,19.230999999999998,G,us,"University of California, Los Angeles",2009.0,2018.0,748.0,34.4,23.0,6.6,8.2,1.7,0.3,0.435,0.46399999999999997,0.311,0.8140000000000001,90.1,0.168
588,2008,NBA,1,5,MEM,Kevin Love,19.297,F,us,"University of California, Los Angeles",2009.0,2018.0,635.0,32.2,18.3,11.3,2.3,0.7,0.5,0.444,0.478,0.37,0.8240000000000001,76.9,0.18100000000000002
589,2008,NBA,1,6,NYK,Danilo Gallinari,19.327,F,it,,2009.0,2018.0,481.0,31.2,15.3,4.7,2.0,0.8,0.4,0.419,0.461,0.36700000000000005,0.865,42.2,0.135
590,2008,NBA,1,7,LAC,Eric Gordon,19.188,G,us,Indiana University,2009.0,2018.0,561.0,33.2,16.7,2.5,3.1,1.0,0.3,0.43,0.474,0.376,0.816,31.0,0.08
591,2008,NBA,1,8,MIL,Joe Alexander,21.188000000000002,F,tw,West Virginia University,2009.0,2010.0,67.0,11.1,4.2,1.8,0.7,0.2,0.4,0.41,0.426,0.34,0.698,0.5,0.03
592,2008,NBA,1,9,CHA,D.J. Augustin,20.234,G,us,University of Texas at Austin,2009.0,2018.0,726.0,23.6,9.6,1.8,3.8,0.6,0.0,0.40700000000000003,0.43,0.376,0.863,35.0,0.098
593,2008,NBA,1,10,NJN,Brook Lopez,20.090999999999998,C,us,Stanford University,2009.0,2018.0,636.0,31.2,17.9,6.8,1.6,0.6,1.7,0.502,0.517,0.335,0.789,53.4,0.129
594,2008,NBA,1,11,IND,Jerryd Bayless,19.315,G,us,University of Arizona,2009.0,2018.0,552.0,21.4,8.5,2.1,2.8,0.6,0.1,0.414,0.43799999999999994,0.366,0.8240000000000001,18.7,0.076
595,2008,NBA,1,12,SAC,Jason Thompson,21.346,F-C,us,Rider University,2009.0,2016.0,588.0,25.2,8.9,6.6,1.1,0.5,0.7,0.496,0.5,0.14300000000000002,0.657,23.8,0.077
596,2008,NBA,1,13,POR,Brandon Rush,22.36,G-F,us,University of Kansas,2009.0,2017.0,481.0,22.0,6.8,2.9,1.0,0.5,0.5,0.426,0.447,0.402,0.706,11.2,0.051
597,2008,NBA,1,14,GSW,Anthony Randolph,18.351,F,de,Louisiana State University,2009.0,2014.0,252.0,15.2,7.1,4.3,0.7,0.6,0.9,0.45299999999999996,0.466,0.24100000000000002,0.74,5.8,0.07200000000000001
598,2008,NBA,1,15,PHO,Robin Lopez,20.090999999999998,C,us,Stanford University,2009.0,2018.0,692.0,23.2,9.0,5.4,0.8,0.3,1.2,0.527,0.528,0.2,0.76,40.2,0.12
599,2008,NBA,1,16,PHI,Marreese Speights,20.332,C-F,us,University of Florida,2009.0,2018.0,705.0,15.1,7.9,4.1,0.7,0.3,0.5,0.45899999999999996,0.475,0.35600000000000004,0.797,25.8,0.11599999999999999
600,2008,NBA,1,17,TOR,Roy Hibbert,21.203000000000003,C,us,Georgetown University,2009.0,2017.0,662.0,24.8,10.0,6.3,1.3,0.4,1.7,0.465,0.466,0.25,0.755,35.9,0.105
601,2008,NBA,1,18,WAS,JaVale McGee,20.164,C,us,"University of Nevada, Reno",2009.0,2018.0,558.0,16.7,7.5,4.8,0.3,0.4,1.5,0.5589999999999999,0.561,0.067,0.5820000000000001,25.9,0.133
602,2008,NBA,1,19,CLE,J.J. Hickson,19.3,F-C,us,North Carolina State University,2009.0,2016.0,534.0,22.3,9.5,6.8,0.8,0.5,0.6,0.505,0.508,0.0,0.617,21.9,0.08800000000000001
603,2008,NBA,1,20,CHA,Alexis Ajinca,20.055999999999997,C,fr,,2009.0,2017.0,293.0,13.3,5.3,3.9,0.5,0.3,0.6,0.503,0.51,0.28600000000000003,0.797,7.5,0.09300000000000001
606,2008,NBA,1,21,NJN,Ryan Anderson,20.055999999999997,F,us,University of California,2009.0,2018.0,622.0,26.4,12.8,5.4,0.9,0.5,0.3,0.423,0.47100000000000003,0.382,0.855,47.0,0.13699999999999998
607,2008,NBA,1,22,ORL,Courtney Lee,22.272,G,us,Western Kentucky University,2009.0,2018.0,753.0,28.1,10.0,2.7,1.7,1.0,0.3,0.451,0.483,0.389,0.856,38.2,0.087
608,2008,NBA,1,23,UTA,Kosta Koufos,19.127,C,us,Ohio State University,2009.0,2018.0,644.0,16.7,5.8,5.1,0.5,0.4,0.8,0.537,0.5379999999999999,0.0,0.5870000000000001,27.6,0.12300000000000001
609,2008,NBA,1,24,SEA,Serge Ibaka,18.285999999999998,F-C,cg,,2010.0,2018.0,679.0,28.9,12.1,7.2,0.7,0.4,2.2,0.512,0.542,0.36700000000000005,0.7609999999999999,57.8,0.141
610,2008,NBA,1,25,HOU,Nicolas Batum,19.199,F-G,fr,,2009.0,2018.0,692.0,31.6,12.1,5.3,3.8,1.0,0.6,0.434,0.502,0.355,0.8390000000000001,50.4,0.111
611,2008,NBA,1,26,SAS,George Hill,22.059,G,us,Indiana University-Purdue University Indianapolis,2009.0,2018.0,666.0,28.8,11.6,3.2,3.3,0.9,0.3,0.45299999999999996,0.493,0.38299999999999995,0.8,57.1,0.14300000000000002
612,2008,NBA,1,27,NOH,Darrell Arthur,20.098,F,us,University of Kansas,2009.0,2018.0,503.0,17.8,6.5,3.5,0.8,0.6,0.6,0.444,0.46,0.35200000000000004,0.765,12.3,0.066
613,2008,NBA,1,28,MEM,Donte Greene,20.131,F,de,Syracuse University,2009.0,2012.0,253.0,16.8,6.1,2.4,0.7,0.4,0.5,0.406,0.467,0.304,0.701,1.5,0.017
614,2008,NBA,1,29,DET,D.J. White,21.305,F,us,Indiana University,2009.0,2014.0,138.0,15.3,5.9,3.2,0.6,0.3,0.4,0.507,0.507,0.33299999999999996,0.72,3.8,0.087
615,2008,NBA,1,30,BOS,J.R. Giddens,23.139,G,us,University of New Mexico,2009.0,2010.0,38.0,6.5,1.9,1.4,0.3,0.3,0.1,0.47600000000000003,0.5660000000000001,0.0,0.565,0.1,0.027000000000000003
616,2008,NBA,2,31,MIN,Nikola Pekovic,22.18,C,me,,2011.0,2016.0,271.0,24.9,12.6,6.7,0.7,0.5,0.6,0.518,0.518,,0.76,18.8,0.134
617,2008,NBA,2,32,SEA,Walter Sharpe,21.349,F,us,University of Alabama at Birmingham,2009.0,2009.0,8.0,2.5,1.0,0.4,0.0,0.0,0.3,0.364,0.444,0.0,0.0,-0.1,-0.131
618,2008,NBA,2,33,POR,Joey Dorsey,24.199,F,us,University of Memphis,2009.0,2015.0,130.0,11.4,2.6,3.9,0.4,0.5,0.3,0.534,0.536,0.0,0.375,2.9,0.092
619,2008,NBA,2,34,MIN,Mario Chalmers,22.044,G,us,University of Kansas,2009.0,2018.0,646.0,26.7,8.9,2.5,3.7,1.5,0.2,0.41700000000000004,0.475,0.35100000000000003,0.7929999999999999,32.3,0.09
620,2008,NBA,2,35,LAC,DeAndre Jordan,19.345,C,us,Texas A&M University,2009.0,2018.0,750.0,28.1,9.4,10.7,0.7,0.6,1.7,0.6729999999999999,0.674,0.091,0.446,76.3,0.174
621,2008,NBA,2,36,POR,Omer Asik,21.363000000000003,C,tr,,2011.0,2018.0,471.0,19.6,5.3,7.1,0.6,0.4,0.7,0.528,0.528,0.0,0.551,20.9,0.109
622,2008,NBA,2,37,MIL,Luc Mbah a Moute,21.296,F,cm,"University of California, Los Angeles",2009.0,2018.0,682.0,23.4,6.4,4.1,0.9,0.9,0.4,0.455,0.478,0.336,0.6609999999999999,25.9,0.078
623,2008,NBA,2,38,CHA,Kyle Weaver,22.134,G,us,Washington State University,2009.0,2011.0,73.0,18.9,5.0,2.2,1.6,0.8,0.5,0.441,0.49700000000000005,0.353,0.736,1.5,0.051
624,2008,NBA,2,39,CHI,Sonny Weems,21.359,G-F,us,University of Arkansas,2009.0,2016.0,183.0,18.2,6.5,2.2,1.4,0.5,0.2,0.465,0.48700000000000004,0.28300000000000003,0.7020000000000001,0.0,0.001
625,2008,NBA,2,40,NJN,Chris Douglas-Roberts,21.175,G,us,University of Memphis,2009.0,2015.0,222.0,19.7,7.1,2.1,1.1,0.6,0.2,0.439,0.465,0.32899999999999996,0.831,5.4,0.059000000000000004
628,2008,NBA,2,41,IND,Nathan Jawai,21.265,C-F,au,,2009.0,2010.0,45.0,9.6,2.8,2.4,0.5,0.2,0.2,0.435,0.439,0.0,0.684,0.2,0.02
629,2008,NBA,2,42,SAC,Sean Singletary,22.299,G,us,University of Virginia,2009.0,2009.0,37.0,8.2,2.4,0.9,0.8,0.3,0.0,0.365,0.35,0.4,0.857,0.0,0.006
630,2008,NBA,2,43,SAC,Patrick Ewing,24.043000000000003,F,us,Georgetown University,2011.0,2011.0,7.0,2.7,0.4,0.3,0.3,0.0,0.1,0.0,0.0,0.0,0.75,-0.1,-0.158
631,2008,NBA,2,44,UTA,Ante Tomic,21.135,C,hr,,,,,,,,,,,,,,,,
632,2008,NBA,2,45,SAS,Goran Dragic,22.057,G,si,,2009.0,2018.0,722.0,28.0,13.7,3.1,4.8,1.0,0.2,0.469,0.51,0.364,0.762,49.4,0.11699999999999999
633,2008,NBA,2,46,SEA,Trent Plaisted,,,,Brigham Young University Hawaii,,,,,,,,,,,,,,,
634,2008,NBA,2,47,WAS,Bill Walker,20.266,F,us,Kansas State University,2009.0,2015.0,181.0,16.7,6.0,2.2,0.8,0.5,0.1,0.446,0.56,0.369,0.76,5.0,0.079
635,2008,NBA,2,48,PHO,Malik Hairston,21.129,G,us,University of Oregon,2009.0,2010.0,62.0,7.6,2.4,1.2,0.5,0.2,0.3,0.512,0.5489999999999999,0.16699999999999998,0.514,0.8,0.086
636,2008,NBA,2,49,GSW,Richard Hendrix,,,,University of Alabama,,,,,,,,,,,,,,,
637,2008,NBA,2,50,SEA,DeVon Hardin,21.329,C,us,University of California,,,,,,,,,,,,,,,
638,2008,NBA,2,51,DAL,Shan Foster,,,,Vanderbilt University,,,,,,,,,,,,,,,
639,2008,NBA,2,52,MIA,Darnell Jackson,22.237,F,us,University of Kansas,2009.0,2011.0,138.0,7.5,2.2,1.5,0.2,0.2,0.1,0.449,0.46299999999999997,0.235,0.644,1.3,0.059000000000000004
640,2008,NBA,2,53,UTA,Tadija Dragicevic,22.155,F,rs,,,,,,,,,,,,,,,,
641,2008,NBA,2,54,HOU,Maarty Leunen,22.302,F,us,University of Oregon,,,,,,,,,,,,,,,
642,2008,NBA,2,55,POR,Mike Taylor,22.162,G,us,Iowa State University,2009.0,2009.0,51.0,15.1,5.7,1.7,2.1,0.7,0.0,0.41200000000000003,0.42700000000000005,0.325,0.691,-0.4,-0.027999999999999997
643,2008,NBA,2,56,SEA,Sasha Kaun,23.055,C,ru,University of Kansas,2016.0,2016.0,25.0,3.8,0.9,1.0,0.1,0.2,0.2,0.529,0.529,,0.455,0.2,0.096
644,2008,NBA,2,57,SAS,James Gist,,,,University of Maryland,,,,,,,,,,,,,,,
645,2008,NBA,2,58,LAL,Joe Crawford,22.015,F,us,University of Kentucky,2009.0,2009.0,2.0,11.5,4.5,2.0,0.5,0.5,0.0,0.3,0.33299999999999996,0.25,1.0,0.0,0.037000000000000005
646,2008,NBA,2,59,DET,Deron Washington,,,,Virginia Polytechnic Institute and State University,,,,,,,,,,,,,,,
647,2008,NBA,2,60,BOS,Semih Erden,21.339000000000002,C,tr,,2011.0,2012.0,69.0,13.4,3.8,2.8,0.4,0.4,0.4,0.546,0.546,,0.594,1.8,0.094
648,2007,NBA,1,1,POR,Greg Oden,19.162,C,us,Ohio State University,2009.0,2014.0,105.0,19.3,8.0,6.2,0.5,0.4,1.2,0.574,0.574,,0.6579999999999999,7.3,0.174
649,2007,NBA,1,2,SEA,Kevin Durant,18.276,F-G,us,University of Texas at Austin,2008.0,2018.0,771.0,37.1,27.1,7.1,3.9,1.2,1.1,0.49,0.527,0.384,0.882,130.2,0.21899999999999997
650,2007,NBA,1,3,ATL,Al Horford,21.03,C-F,do,University of Florida,2008.0,2018.0,718.0,33.2,14.2,8.6,3.2,0.8,1.2,0.525,0.541,0.37,0.75,78.3,0.158
651,2007,NBA,1,4,MEM,Mike Conley,19.265,G,us,Ohio State University,2008.0,2018.0,718.0,32.5,14.3,2.9,5.7,1.5,0.2,0.441,0.46799999999999997,0.377,0.8140000000000001,63.4,0.13
652,2007,NBA,1,5,BOS,Jeff Green,20.309,F,us,Georgetown University,2008.0,2018.0,783.0,30.3,13.2,4.6,1.6,0.7,0.5,0.43799999999999994,0.47700000000000004,0.332,0.799,36.6,0.07400000000000001
653,2007,NBA,1,6,MIL,Yi Jianlian,19.249000000000002,F,cn,,2008.0,2012.0,272.0,22.2,7.9,4.9,0.7,0.5,0.7,0.40399999999999997,0.413,0.33299999999999996,0.78,3.1,0.025
654,2007,NBA,1,7,MIN,Corey Brewer,21.12,F-G,us,University of Florida,2008.0,2018.0,783.0,23.3,8.9,2.8,1.5,1.3,0.3,0.425,0.48,0.28300000000000003,0.713,21.5,0.057
655,2007,NBA,1,8,CHA,Brandan Wright,19.271,F-C,us,University of North Carolina,2008.0,2018.0,428.0,16.2,7.0,3.6,0.5,0.5,1.0,0.607,0.61,0.0,0.674,26.2,0.18100000000000002
656,2007,NBA,1,9,CHI,Joakim Noah,22.128,C,us,University of Florida,2008.0,2018.0,625.0,28.6,8.9,9.3,2.9,0.8,1.3,0.49,0.49200000000000005,0.0,0.6990000000000001,59.6,0.16
657,2007,NBA,1,10,SAC,Spencer Hawes,19.065,C-F,us,University of Washington,2008.0,2017.0,684.0,22.7,8.7,5.7,1.9,0.4,1.0,0.457,0.48200000000000004,0.35,0.716,22.6,0.07
658,2007,NBA,1,11,ATL,Acie Law,22.159000000000002,G,us,Texas A&M University,2008.0,2011.0,188.0,12.7,3.9,1.0,1.6,0.4,0.0,0.413,0.452,0.235,0.778,1.6,0.032
659,2007,NBA,1,12,PHI,Thaddeus Young,19.011,F,us,Georgia Institute of Technology,2008.0,2018.0,820.0,30.7,13.4,5.9,1.6,1.5,0.4,0.499,0.521,0.326,0.675,52.7,0.1
660,2007,NBA,1,13,NOK,Julian Wright,20.044,F,us,University of Kansas,2008.0,2011.0,231.0,13.2,3.9,2.3,0.8,0.6,0.3,0.499,0.519,0.262,0.584,3.9,0.061
661,2007,NBA,1,14,LAC,Al Thornton,23.209,F,us,Florida State University,2008.0,2011.0,296.0,28.0,11.9,4.2,1.2,0.6,0.5,0.452,0.467,0.293,0.747,6.1,0.035
662,2007,NBA,1,15,DET,Rodney Stuckey,21.073,G,us,Eastern Washington University,2008.0,2017.0,651.0,27.5,12.6,2.9,3.6,0.9,0.1,0.423,0.442,0.3,0.8240000000000001,28.7,0.077
663,2007,NBA,1,16,WAS,Nick Young,22.031999999999996,G-F,us,University of Southern California,2008.0,2018.0,716.0,22.9,11.4,2.0,1.0,0.6,0.2,0.418,0.446,0.376,0.836,18.6,0.054000000000000006
664,2007,NBA,1,17,NJN,Sean Williams,20.293,C-F,us,Boston College,2008.0,2012.0,137.0,14.4,4.2,3.4,0.3,0.3,1.2,0.511,0.512,0.0,0.624,3.0,0.073
665,2007,NBA,1,18,GSW,Marco Belinelli,21.1,G-F,it,,2008.0,2018.0,724.0,23.3,9.9,2.0,1.7,0.6,0.1,0.42700000000000005,0.467,0.377,0.841,27.2,0.077
666,2007,NBA,1,19,LAL,Javaris Crittenton,19.184,G,us,Georgia Institute of Technology,2008.0,2009.0,113.0,16.4,5.3,2.4,1.8,0.5,0.1,0.442,0.466,0.231,0.638,0.1,0.002
667,2007,NBA,1,20,MIA,Jason Smith,21.123,F-C,us,Colorado State University,2008.0,2018.0,596.0,16.5,6.2,3.4,0.7,0.3,0.7,0.47,0.48,0.332,0.7809999999999999,13.9,0.068
670,2007,NBA,1,21,PHI,Daequan Cook,20.066,G,us,Ohio State University,2008.0,2013.0,328.0,18.3,6.4,2.1,0.7,0.4,0.1,0.369,0.38299999999999995,0.359,0.813,4.9,0.039
671,2007,NBA,1,22,CHA,Jared Dudley,21.358,F-G,us,Boston College,2008.0,2018.0,788.0,23.4,8.0,3.3,1.6,0.8,0.2,0.467,0.518,0.396,0.733,40.3,0.105
672,2007,NBA,1,23,NYK,Wilson Chandler,20.054000000000002,F,us,DePaul University,2008.0,2018.0,590.0,31.1,13.5,5.4,1.8,0.7,0.6,0.445,0.496,0.341,0.769,26.8,0.07
673,2007,NBA,1,24,PHO,Rudy Fernandez,22.09,G,es,,2009.0,2012.0,249.0,24.0,9.1,2.4,2.2,1.0,0.2,0.39899999999999997,0.46299999999999997,0.36,0.84,14.2,0.114
674,2007,NBA,1,25,UTA,Morris Almond,22.151,G,us,Rice University,2008.0,2012.0,38.0,9.5,3.1,1.2,0.3,0.3,0.1,0.381,0.40399999999999997,0.292,0.743,0.0,0.005
675,2007,NBA,1,26,HOU,Aaron Brooks,22.17,G,us,University of Oregon,2008.0,2018.0,645.0,20.8,9.7,1.7,3.0,0.6,0.1,0.413,0.442,0.37,0.8370000000000001,19.2,0.069
676,2007,NBA,1,27,DET,Arron Afflalo,21.261,G,us,"University of California, Los Angeles",2008.0,2018.0,762.0,27.3,10.8,2.9,1.8,0.4,0.2,0.45,0.48100000000000004,0.386,0.825,33.5,0.077
677,2007,NBA,1,28,SAS,Tiago Splitter,22.183000000000003,F-C,br,,2011.0,2017.0,355.0,19.2,7.9,5.0,1.2,0.6,0.6,0.555,0.5579999999999999,0.14300000000000002,0.6970000000000001,25.3,0.17800000000000002
678,2007,NBA,1,29,PHO,Alando Tucker,23.143,F,us,University of Wisconsin,2008.0,2010.0,51.0,8.4,4.1,1.0,0.3,0.1,0.0,0.423,0.45299999999999996,0.294,0.7829999999999999,0.4,0.045
679,2007,NBA,1,30,PHI,Petteri Koponen,19.08,G,fi,,,,,,,,,,,,,,,,
680,2007,NBA,2,31,SEA,Carl Landry,23.288,F,us,Purdue University,2008.0,2016.0,513.0,22.5,10.8,4.9,0.7,0.4,0.4,0.535,0.537,0.3,0.785,35.9,0.149
681,2007,NBA,2,32,BOS,Gabe Pruitt,21.075,G,us,University of Southern California,2008.0,2009.0,62.0,7.4,2.0,0.8,0.8,0.3,0.0,0.321,0.35,0.28300000000000003,0.7829999999999999,0.4,0.043
682,2007,NBA,2,33,SAS,Marcus Williams,20.227,F,us,University of Arizona,2008.0,2009.0,13.0,3.0,1.1,0.9,0.2,0.1,0.1,0.318,0.318,,,-0.1,-0.084
683,2007,NBA,2,34,DAL,Nick Fazekas,22.016,F,us,"University of Nevada, Reno",2008.0,2008.0,26.0,10.3,4.1,3.4,0.4,0.3,0.4,0.561,0.575,0.0,0.682,0.8,0.14800000000000002
684,2007,NBA,2,35,SEA,Glen Davis,21.183000000000003,F-C,us,Louisiana State University,2008.0,2015.0,514.0,21.1,8.0,4.4,0.9,0.7,0.3,0.447,0.451,0.182,0.7,18.6,0.08199999999999999
685,2007,NBA,2,36,GSW,Jermareo Davidson,22.23,F,us,University of Alabama,2008.0,2009.0,52.0,8.3,3.1,1.8,0.3,0.2,0.3,0.425,0.425,,0.578,0.0,0.0
686,2007,NBA,2,37,POR,Josh McRoberts,20.125,F,us,Duke University,2008.0,2018.0,433.0,19.1,5.4,3.9,2.1,0.5,0.4,0.46299999999999997,0.514,0.34,0.705,18.5,0.107
687,2007,NBA,2,38,PHI,Kyrylo Fesenko,20.191,C,ua,,2008.0,2012.0,135.0,8.2,2.3,2.0,0.3,0.1,0.4,0.496,0.5,0.0,0.41,0.9,0.038
688,2007,NBA,2,39,MIA,Stanko Barac,20.323,C,ba,,,,,,,,,,,,,,,,
689,2007,NBA,2,40,LAL,Sun Yue,21.239,G,cn,,2009.0,2009.0,10.0,2.8,0.6,0.0,0.2,0.1,0.1,0.273,0.6,0.0,,-0.1,-0.226
692,2007,NBA,2,41,MIN,Chris Richard,22.19,F,us,University of Florida,2008.0,2010.0,70.0,11.1,1.9,2.8,0.4,0.3,0.2,0.483,0.483,,0.605,0.7,0.045
693,2007,NBA,2,42,POR,Derrick Byars,23.069000000000003,F,us,Vanderbilt University,2012.0,2012.0,2.0,18.5,5.0,5.5,0.5,1.0,0.0,0.273,0.6,0.0,1.0,0.1,0.147
694,2007,NBA,2,43,NOK,Adam Haluska,,,,University of Iowa,,,,,,,,,,,,,,,
